Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","3509790","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","3355518","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","7154","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","9028","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","13002","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","14106","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","429891","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","419200","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","1238738","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","1188052","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","7048","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","8940","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","12474","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","110","Japon","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","13635","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","111","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","890","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","289","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","1870","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","0","F","Estimation FAO"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","0","F","Estimation FAO"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","6214","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","7288","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","7227","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","10857","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","819","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","478","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","702","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","640","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","3","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","12","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1073","Viande, oie","2012","2012","tonnes","175","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1073","Viande, oie","2013","2013","tonnes","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1073","Viande, oie","2012","2012","1000 US$","567","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1073","Viande, oie","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","1263","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","2067","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","4874","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","7734","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","1071","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","1681","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","2826","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","4737","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","55621","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","73653","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","92670","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","135506","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","18136","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","21310","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","29325","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","36438","","Donnée officielle"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","63780","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","84828","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","105072","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","155967","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","20683","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","24225","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","33420","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","112","Jordanie","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","41815","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
